cs,chrom,index
0.0,5,19047
0.0,5,19048
0.0,5,19049
0.0,5,19050
0.0,5,19051
0.0,5,19052
0.0,5,19053
0.0,5,19054
0.0,5,19055
0.0,5,19056
0.0,5,19057
0.0,5,19058
0.0,5,19059
0.0,5,19060
0.0,5,19061
0.0,5,19062
0.0,5,19063
0.0,5,19064
0.0,5,19065
0.0,5,19066
0.0,5,19067
0.0,5,19068
0.0,5,19069
0.0,5,19070
0.0,5,19071
0.0,5,19072
6148.24155555118,5,19073
0.0,5,19074
0.0,5,19075
0.0,5,19076
0.0,5,19077
0.0,5,19078
0.0,5,19079
0.0,5,19080
0.0,5,19081
0.0,5,19082
0.0,5,19083
0.0,5,19084
0.0,5,19085
0.0,5,19086
0.0,5,19087
0.0,5,19088
0.0,5,19089
0.0,5,19090
0.0,5,19091
0.0,5,19092
0.0,5,19093
0.0,5,19094
0.0,5,19095
0.0,5,19096
0.0,5,19097
0.0,5,19098
0.0,5,19099
0.0,5,19100
0.0,5,19101
0.0,5,19102
0.0,5,19103
0.0,5,19104
0.0,5,19105
0.0,5,19106
0.0,5,19107
0.0,5,19108
0.0,5,19109
0.0,5,19110
0.0,5,19111
0.0,5,19112
0.0,5,19113
0.0,5,19114
0.0,5,19115
0.0,5,19116
0.0,5,19117
0.0,5,19118
0.0,5,19119
0.0,5,19120
0.0,5,19121
0.0,5,19122
0.0,5,19123
0.0,5,19124
0.0,5,19125
0.0,5,19126
0.0,5,19127
0.0,5,19128
0.0,5,19129
0.0,5,19130
0.0,5,19131
0.0,5,19132
0.0,5,19133
0.0,5,19134
0.0,5,19135
0.0,5,19136
0.0,5,19137
0.0,5,19138
0.0,5,19139
0.0,5,19140
0.0,5,19141
0.0,5,19142
0.0,5,19143
0.0,5,19144
0.0,5,19145
0.0,5,19146
0.0,5,19147
0.0,5,19148
0.0,5,19149
0.0,5,19150
0.0,5,19151
0.0,5,19152
0.0,5,19153
0.0,5,19154
0.0,5,19155
0.0,5,19156
0.0,5,19157
0.0,5,19158
0.0,5,19159
0.0,5,19160
0.0,5,19161
0.0,5,19162
0.0,5,19163
0.0,5,19164
0.0,5,19165
0.0,5,19166
0.0,5,19167
0.0,5,19168
0.0,5,19169
0.0,5,19170
0.0,5,19171
0.0,5,19172
0.0,5,19173
0.0,5,19174
0.0,5,19175
0.0,5,19176
0.0,5,19177
0.0,5,19178
0.0,5,19179
0.0,5,19180
0.0,5,19181
0.0,5,19182
0.0,5,19183
0.0,5,19184
0.0,5,19185
0.0,5,19186
0.0,5,19187
0.0,5,19188
0.0,5,19189
0.0,5,19190
0.0,5,19191
0.0,5,19192
0.0,5,19193
0.0,5,19194
0.0,5,19195
0.0,5,19196
0.0,5,19197
0.0,5,19198
0.0,5,19199
0.0,5,19200
0.0,5,19201
0.0,5,19202
0.0,5,19203
13064.071475682644,5,19204
0.0,5,19205
0.0,5,19206
0.0,5,19207
0.0,5,19208
0.0,5,19209
0.0,5,19210
0.0,5,19211
0.0,5,19212
0.0,5,19213
0.0,5,19214
0.0,5,19215
0.0,5,19216
0.0,5,19217
0.0,5,19218
0.0,5,19219
0.0,5,19220
0.0,5,19221
0.0,5,19222
0.0,5,19223
0.0,5,19224
0.0,5,19225
0.0,5,19226
0.0,5,19227
0.0,5,19228
0.0,5,19229
0.0,5,19230
0.0,5,19231
0.0,5,19232
0.0,5,19233
0.0,5,19234
0.0,5,19235
0.0,5,19236
0.0,5,19237
0.0,5,19238
0.0,5,19239
0.0,5,19240
0.0,5,19241
0.0,5,19242
0.0,5,19243
0.0,5,19244
0.0,5,19245
0.0,5,19246
0.0,5,19247
0.0,5,19248
0.0,5,19249
0.0,5,19250
0.0,5,19251
0.0,5,19252
0.0,5,19253
0.0,5,19254
0.0,5,19255
0.0,5,19256
0.0,5,19257
0.0,5,19258
0.0,5,19259
0.0,5,19260
0.0,5,19261
0.0,5,19262
0.0,5,19263
0.0,5,19264
0.0,5,19265
0.0,5,19266
0.0,5,19267
0.0,5,19268
0.0,5,19269
0.0,5,19270
0.0,5,19271
0.0,5,19272
0.0,5,19273
0.0,5,19274
0.0,5,19275
0.0,5,19276
0.0,5,19277
0.0,5,19278
0.0,5,19279
0.0,5,19280
0.0,5,19281
0.0,5,19282
0.0,5,19283
0.0,5,19284
0.0,5,19285
0.0,5,19286
0.0,5,19287
0.0,5,19288
0.0,5,19289
0.0,5,19290
0.0,5,19291
0.0,5,19292
0.0,5,19293
0.0,5,19294
0.0,5,19295
0.0,5,19296
0.0,5,19297
0.0,5,19298
0.0,5,19299
0.0,5,19300
0.0,5,19301
0.0,5,19302
0.0,5,19303
0.0,5,19304
0.0,5,19305
0.0,5,19306
0.0,5,19307
0.0,5,19308
0.0,5,19309
0.0,5,19310
0.0,5,19311
0.0,5,19312
0.0,5,19313
0.0,5,19314
0.0,5,19315
0.0,5,19316
0.0,5,19317
0.0,5,19318
0.0,5,19319
0.0,5,19320
0.0,5,19321
0.0,5,19322
0.0,5,19323
0.0,5,19324
0.0,5,19325
0.0,5,19326
0.0,5,19327
0.0,5,19328
0.0,5,19329
0.0,5,19330
0.0,5,19331
0.0,5,19332
0.0,5,19333
0.0,5,19334
0.0,5,19335
0.0,5,19336
0.0,5,19337
0.0,5,19338
0.0,5,19339
0.0,5,19340
0.0,5,19341
0.0,5,19342
0.0,5,19343
0.0,5,19344
0.0,5,19345
0.0,5,19346
0.0,5,19347
0.0,5,19348
0.0,5,19349
0.0,5,19350
0.0,5,19351
0.0,5,19352
0.0,5,19353
0.0,5,19354
0.0,5,19355
0.0,5,19356
0.0,5,19357
0.0,5,19358
0.0,5,19359
0.0,5,19360
0.0,5,19361
0.0,5,19362
0.0,5,19363
0.0,5,19364
0.0,5,19365
0.0,5,19366
0.0,5,19367
0.0,5,19368
0.0,5,19369
0.0,5,19370
5001.735604418167,5,19371
0.0,5,19372
0.0,5,19373
0.0,5,19374
0.0,5,19375
0.0,5,19376
0.0,5,19377
0.0,5,19378
0.0,5,19379
0.0,5,19380
0.0,5,19381
0.0,5,19382
0.0,5,19383
0.0,5,19384
0.0,5,19385
0.0,5,19386
0.0,5,19387
0.0,5,19388
0.0,5,19389
0.0,5,19390
0.0,5,19391
0.0,5,19392
0.0,5,19393
0.0,5,19394
0.0,5,19395
0.0,5,19396
0.0,5,19397
0.0,5,19398
0.0,5,19399
0.0,5,19400
0.0,5,19401
0.0,5,19402
0.0,5,19403
0.0,5,19404
0.0,5,19405
0.0,5,19406
0.0,5,19407
0.0,5,19408
0.0,5,19409
0.0,5,19410
0.0,5,19411
0.0,5,19412
0.0,5,19413
0.0,5,19414
0.0,5,19415
0.0,5,19416
0.0,5,19417
0.0,5,19418
0.0,5,19419
0.0,5,19420
0.0,5,19421
0.0,5,19422
0.0,5,19423
0.0,5,19424
0.0,5,19425
0.0,5,19426
0.0,5,19427
0.0,5,19428
0.0,5,19429
0.0,5,19430
0.0,5,19431
0.0,5,19432
0.0,5,19433
0.0,5,19434
0.0,5,19435
0.0,5,19436
0.0,5,19437
0.0,5,19438
0.0,5,19439
0.0,5,19440
0.0,5,19441
0.0,5,19442
0.0,5,19443
0.0,5,19444
0.0,5,19445
32334.976451656734,5,19446
0.0,5,19447
0.0,5,19448
0.0,5,19449
0.0,5,19450
0.0,5,19451
0.0,5,19452
0.0,5,19453
0.0,5,19454
0.0,5,19455
0.0,5,19456
0.0,5,19457
0.0,5,19458
0.0,5,19459
0.0,5,19460
0.0,5,19461
0.0,5,19462
0.0,5,19463
0.0,5,19464
0.0,5,19465
0.0,5,19466
0.0,5,19467
0.0,5,19468
0.0,5,19469
0.0,5,19470
0.0,5,19471
0.0,5,19472
0.0,5,19473
0.0,5,19474
0.0,5,19475
0.0,5,19476
0.0,5,19477
0.0,5,19478
0.0,5,19479
0.0,5,19480
0.0,5,19481
0.0,5,19482
0.0,5,19483
0.0,5,19484
0.0,5,19485
0.0,5,19486
0.0,5,19487
0.0,5,19488
0.0,5,19489
0.0,5,19490
0.0,5,19491
0.0,5,19492
0.0,5,19493
0.0,5,19494
0.0,5,19495
0.0,5,19496
0.0,5,19497
0.0,5,19498
0.0,5,19499
0.0,5,19500
0.0,5,19501
0.0,5,19502
0.0,5,19503
0.0,5,19504
0.0,5,19505
0.0,5,19506
0.0,5,19507
0.0,5,19508
0.0,5,19509
0.0,5,19510
10536.370816329796,5,19511
0.0,5,19512
0.0,5,19513
0.0,5,19514
2378.932213108444,5,19515
0.0,5,19516
0.0,5,19517
0.0,5,19518
0.0,5,19519
0.0,5,19520
0.0,5,19521
0.0,5,19522
0.0,5,19523
0.0,5,19524
0.0,5,19525
0.0,5,19526
0.0,5,19527
0.0,5,19528
0.0,5,19529
0.0,5,19530
0.0,5,19531
0.0,5,19532
0.0,5,19533
0.0,5,19534
0.0,5,19535
0.0,5,19536
0.0,5,19537
0.0,5,19538
0.0,5,19539
0.0,5,19540
0.0,5,19541
0.0,5,19542
0.0,5,19543
6123.020345102495,5,19544
0.0,5,19545
0.0,5,19546
0.0,5,19547
0.0,5,19548
0.0,5,19549
0.0,5,19550
0.0,5,19551
0.0,5,19552
0.0,5,19553
0.0,5,19554
0.0,5,19555
0.0,5,19556
0.0,5,19557
0.0,5,19558
0.0,5,19559
0.0,5,19560
0.0,5,19561
0.0,5,19562
0.0,5,19563
0.0,5,19564
0.0,5,19565
0.0,5,19566
0.0,5,19567
0.0,5,19568
0.0,5,19569
0.0,5,19570
0.0,5,19571
0.0,5,19572
0.0,5,19573
0.0,5,19574
0.0,5,19575
0.0,5,19576
0.0,5,19577
0.0,5,19578
0.0,5,19579
0.0,5,19580
0.0,5,19581
0.0,5,19582
0.0,5,19583
0.0,5,19584
0.0,5,19585
0.0,5,19586
0.0,5,19587
0.0,5,19588
0.0,5,19589
0.0,5,19590
0.0,5,19591
0.0,5,19592
0.0,5,19593
0.0,5,19594
0.0,5,19595
0.0,5,19596
0.0,5,19597
0.0,5,19598
0.0,5,19599
0.0,5,19600
0.0,5,19601
0.0,5,19602
0.0,5,19603
0.0,5,19604
0.0,5,19605
0.0,5,19606
0.0,5,19607
0.0,5,19608
0.0,5,19609
0.0,5,19610
0.0,5,19611
0.0,5,19612
0.0,5,19613
0.0,5,19614
0.0,5,19615
0.0,5,19616
0.0,5,19617
0.0,5,19618
0.0,5,19619
0.0,5,19620
0.0,5,19621
0.0,5,19622
0.0,5,19623
0.0,5,19624
0.0,5,19625
0.0,5,19626
0.0,5,19627
0.0,5,19628
0.0,5,19629
0.0,5,19630
0.0,5,19631
0.0,5,19632
0.0,5,19633
0.0,5,19634
0.0,5,19635
0.0,5,19636
0.0,5,19637
0.0,5,19638
0.0,5,19639
0.0,5,19640
0.0,5,19641
0.0,5,19642
0.0,5,19643
0.0,5,19644
0.0,5,19645
0.0,5,19646
0.0,5,19647
0.0,5,19648
0.0,5,19649
0.0,5,19650
0.0,5,19651
0.0,5,19652
0.0,5,19653
0.0,5,19654
0.0,5,19655
0.0,5,19656
0.0,5,19657
0.0,5,19658
0.0,5,19659
0.0,5,19660
0.0,5,19661
0.0,5,19662
0.0,5,19663
0.0,5,19664
0.0,5,19665
0.0,5,19666
0.0,5,19667
0.0,5,19668
0.0,5,19669
0.0,5,19670
0.0,5,19671
0.0,5,19672
0.0,5,19673
0.0,5,19674
0.0,5,19675
0.0,5,19676
0.0,5,19677
0.0,5,19678
0.0,5,19679
0.0,5,19680
0.0,5,19681
0.0,5,19682
0.0,5,19683
0.0,5,19684
0.0,5,19685
0.0,5,19686
0.0,5,19687
0.0,5,19688
0.0,5,19689
0.0,5,19690
0.0,5,19691
0.0,5,19692
0.0,5,19693
0.0,5,19694
0.0,5,19695
0.0,5,19696
0.0,5,19697
0.0,5,19698
0.0,5,19699
0.0,5,19700
0.0,5,19701
0.0,5,19702
0.0,5,19703
0.0,5,19704
0.0,5,19705
0.0,5,19706
0.0,5,19707
0.0,5,19708
0.0,5,19709
0.0,5,19710
0.0,5,19711
0.0,5,19712
0.0,5,19713
0.0,5,19714
0.0,5,19715
0.0,5,19716
0.0,5,19717
0.0,5,19718
0.0,5,19719
0.0,5,19720
0.0,5,19721
0.0,5,19722
0.0,5,19723
0.0,5,19724
0.0,5,19725
0.0,5,19726
0.0,5,19727
0.0,5,19728
0.0,5,19729
0.0,5,19730
0.0,5,19731
0.0,5,19732
0.0,5,19733
0.0,5,19734
0.0,5,19735
0.0,5,19736
0.0,5,19737
0.0,5,19738
0.0,5,19739
0.0,5,19740
0.0,5,19741
0.0,5,19742
4450.896864610791,5,19743
0.0,5,19744
0.0,5,19745
0.0,5,19746
0.0,5,19747
0.0,5,19748
0.0,5,19749
0.0,5,19750
0.0,5,19751
0.0,5,19752
14729.91377900749,5,19753
0.0,5,19754
0.0,5,19755
0.0,5,19756
0.0,5,19757
0.0,5,19758
0.0,5,19759
0.0,5,19760
0.0,5,19761
17247.77215034564,5,19762
0.0,5,19763
0.0,5,19764
0.0,5,19765
0.0,5,19766
0.0,5,19767
0.0,5,19768
0.0,5,19769
0.0,5,19770
0.0,5,19771
0.0,5,19772
0.0,5,19773
0.0,5,19774
0.0,5,19775
0.0,5,19776
0.0,5,19777
0.0,5,19778
0.0,5,19779
0.0,5,19780
10176.174976479657,5,19781
0.0,5,19782
0.0,5,19783
0.0,5,19784
0.0,5,19785
13739.076717685484,5,19786
0.0,5,19787
0.0,5,19788
0.0,5,19789
0.0,5,19790
0.0,5,19791
2121.380344208332,5,19792
0.0,5,19793
0.0,5,19794
0.0,5,19795
0.0,5,19796
0.0,5,19797
0.0,5,19798
0.0,5,19799
0.0,5,19800
0.0,5,19801
0.0,5,19802
0.0,5,19803
0.0,5,19804
0.0,5,19805
0.0,5,19806
0.0,5,19807
0.0,5,19808
0.0,5,19809
0.0,5,19810
0.0,5,19811
0.0,5,19812
0.0,5,19813
0.0,5,19814
0.0,5,19815
0.0,5,19816
0.0,5,19817
0.0,5,19818
0.0,5,19819
0.0,5,19820
0.0,5,19821
0.0,5,19822
0.0,5,19823
0.0,5,19824
0.0,5,19825
0.0,5,19826
0.0,5,19827
0.0,5,19828
0.0,5,19829
0.0,5,19830
0.0,5,19831
0.0,5,19832
0.0,5,19833
0.0,5,19834
0.0,5,19835
0.0,5,19836
0.0,5,19837
0.0,5,19838
0.0,5,19839
0.0,5,19840
0.0,5,19841
0.0,5,19842
0.0,5,19843
0.0,5,19844
0.0,5,19845
0.0,5,19846
0.0,5,19847
0.0,5,19848
0.0,5,19849
0.0,5,19850
0.0,5,19851
0.0,5,19852
0.0,5,19853
0.0,5,19854
0.0,5,19855
0.0,5,19856
0.0,5,19857
0.0,5,19858
0.0,5,19859
0.0,5,19860
0.0,5,19861
0.0,5,19862
0.0,5,19863
0.0,5,19864
0.0,5,19865
0.0,5,19866
0.0,5,19867
0.0,5,19868
0.0,5,19869
0.0,5,19870
0.0,5,19871
0.0,5,19872
0.0,5,19873
0.0,5,19874
0.0,5,19875
0.0,5,19876
0.0,5,19877
0.0,5,19878
0.0,5,19879
0.0,5,19880
0.0,5,19881
11455.700950526636,5,19882
0.0,5,19883
0.0,5,19884
0.0,5,19885
0.0,5,19886
0.0,5,19887
0.0,5,19888
0.0,5,19889
0.0,5,19890
0.0,5,19891
0.0,5,19892
0.0,5,19893
0.0,5,19894
0.0,5,19895
0.0,5,19896
0.0,5,19897
0.0,5,19898
0.0,5,19899
0.0,5,19900
0.0,5,19901
0.0,5,19902
0.0,5,19903
0.0,5,19904
0.0,5,19905
0.0,5,19906
0.0,5,19907
0.0,5,19908
0.0,5,19909
0.0,5,19910
0.0,5,19911
0.0,5,19912
0.0,5,19913
0.0,5,19914
0.0,5,19915
0.0,5,19916
0.0,5,19917
0.0,5,19918
0.0,5,19919
0.0,5,19920
0.0,5,19921
0.0,5,19922
0.0,5,19923
0.0,5,19924
0.0,5,19925
0.0,5,19926
0.0,5,19927
0.0,5,19928
0.0,5,19929
0.0,5,19930
0.0,5,19931
0.0,5,19932
0.0,5,19933
0.0,5,19934
0.0,5,19935
0.0,5,19936
0.0,5,19937
0.0,5,19938
0.0,5,19939
0.0,5,19940
0.0,5,19941
0.0,5,19942
0.0,5,19943
0.0,5,19944
0.0,5,19945
0.0,5,19946
0.0,5,19947
0.0,5,19948
0.0,5,19949
0.0,5,19950
0.0,5,19951
0.0,5,19952
0.0,5,19953
0.0,5,19954
0.0,5,19955
0.0,5,19956
0.0,5,19957
0.0,5,19958
0.0,5,19959
0.0,5,19960
0.0,5,19961
0.0,5,19962
0.0,5,19963
0.0,5,19964
0.0,5,19965
0.0,5,19966
0.0,5,19967
0.0,5,19968
0.0,5,19969
0.0,5,19970
0.0,5,19971
0.0,5,19972
0.0,5,19973
0.0,5,19974
0.0,5,19975
0.0,5,19976
0.0,5,19977
0.0,5,19978
0.0,5,19979
0.0,5,19980
0.0,5,19981
0.0,5,19982
0.0,5,19983
0.0,5,19984
0.0,5,19985
0.0,5,19986
0.0,5,19987
0.0,5,19988
0.0,5,19989
0.0,5,19990
0.0,5,19991
0.0,5,19992
0.0,5,19993
0.0,5,19994
0.0,5,19995
0.0,5,19996
0.0,5,19997
0.0,5,19998
0.0,5,19999
0.0,5,20000
0.0,5,20001
0.0,5,20002
0.0,5,20003
0.0,5,20004
0.0,5,20005
0.0,5,20006
0.0,5,20007
0.0,5,20008
0.0,5,20009
0.0,5,20010
0.0,5,20011
0.0,5,20012
0.0,5,20013
0.0,5,20014
0.0,5,20015
0.0,5,20016
0.0,5,20017
0.0,5,20018
0.0,5,20019
0.0,5,20020
0.0,5,20021
0.0,5,20022
0.0,5,20023
0.0,5,20024
0.0,5,20025
0.0,5,20026
0.0,5,20027
0.0,5,20028
0.0,5,20029
0.0,5,20030
0.0,5,20031
0.0,5,20032
0.0,5,20033
0.0,5,20034
0.0,5,20035
0.0,5,20036
0.0,5,20037
0.0,5,20038
0.0,5,20039
0.0,5,20040
0.0,5,20041
0.0,5,20042
0.0,5,20043
0.0,5,20044
0.0,5,20045
0.0,5,20046
0.0,5,20047
2175.109380699695,5,20048
0.0,5,20049
0.0,5,20050
0.0,5,20051
0.0,5,20052
0.0,5,20053
0.0,5,20054
0.0,5,20055
0.0,5,20056
0.0,5,20057
0.0,5,20058
0.0,5,20059
0.0,5,20060
0.0,5,20061
0.0,5,20062
0.0,5,20063
0.0,5,20064
0.0,5,20065
0.0,5,20066
0.0,5,20067
0.0,5,20068
0.0,5,20069
0.0,5,20070
0.0,5,20071
0.0,5,20072
0.0,5,20073
0.0,5,20074
0.0,5,20075
0.0,5,20076
0.0,5,20077
0.0,5,20078
0.0,5,20079
0.0,5,20080
0.0,5,20081
0.0,5,20082
0.0,5,20083
0.0,5,20084
0.0,5,20085
0.0,5,20086
0.0,5,20087
0.0,5,20088
0.0,5,20089
0.0,5,20090
0.0,5,20091
0.0,5,20092
0.0,5,20093
0.0,5,20094
0.0,5,20095
0.0,5,20096
0.0,5,20097
0.0,5,20098
0.0,5,20099
0.0,5,20100
0.0,5,20101
0.0,5,20102
0.0,5,20103
0.0,5,20104
0.0,5,20105
0.0,5,20106
0.0,5,20107
0.0,5,20108
0.0,5,20109
0.0,5,20110
0.0,5,20111
0.0,5,20112
0.0,5,20113
0.0,5,20114
0.0,5,20115
0.0,5,20116
0.0,5,20117
0.0,5,20118
0.0,5,20119
0.0,5,20120
0.0,5,20121
0.0,5,20122
0.0,5,20123
0.0,5,20124
0.0,5,20125
0.0,5,20126
0.0,5,20127
0.0,5,20128
0.0,5,20129
0.0,5,20130
0.0,5,20131
0.0,5,20132
0.0,5,20133
0.0,5,20134
0.0,5,20135
0.0,5,20136
0.0,5,20137
0.0,5,20138
0.0,5,20139
0.0,5,20140
0.0,5,20141
0.0,5,20142
0.0,5,20143
0.0,5,20144
0.0,5,20145
0.0,5,20146
4927.996132226581,5,20147
0.0,5,20148
0.0,5,20149
0.0,5,20150
0.0,5,20151
0.0,5,20152
0.0,5,20153
0.0,5,20154
0.0,5,20155
0.0,5,20156
0.0,5,20157
0.0,5,20158
0.0,5,20159
0.0,5,20160
0.0,5,20161
0.0,5,20162
0.0,5,20163
0.0,5,20164
0.0,5,20165
0.0,5,20166
0.0,5,20167
0.0,5,20168
0.0,5,20169
0.0,5,20170
0.0,5,20171
0.0,5,20172
0.0,5,20173
0.0,5,20174
0.0,5,20175
0.0,5,20176
0.0,5,20177
6324.862508683215,5,20178
0.0,5,20179
0.0,5,20180
0.0,5,20181
0.0,5,20182
0.0,5,20183
0.0,5,20184
0.0,5,20185
0.0,5,20186
0.0,5,20187
0.0,5,20188
0.0,5,20189
0.0,5,20190
0.0,5,20191
0.0,5,20192
0.0,5,20193
0.0,5,20194
0.0,5,20195
0.0,5,20196
0.0,5,20197
0.0,5,20198
0.0,5,20199
0.0,5,20200
0.0,5,20201
0.0,5,20202
0.0,5,20203
3331.746576367241,5,20204
3157.669554846158,5,20205
0.0,5,20206
0.0,5,20207
0.0,5,20208
0.0,5,20209
0.0,5,20210
0.0,5,20211
0.0,5,20212
0.0,5,20213
0.0,5,20214
0.0,5,20215
0.0,5,20216
0.0,5,20217
0.0,5,20218
0.0,5,20219
0.0,5,20220
0.0,5,20221
0.0,5,20222
0.0,5,20223
0.0,5,20224
0.0,5,20225
0.0,5,20226
0.0,5,20227
0.0,5,20228
0.0,5,20229
0.0,5,20230
0.0,5,20231
0.0,5,20232
0.0,5,20233
0.0,5,20234
0.0,5,20235
0.0,5,20236
0.0,5,20237
0.0,5,20238
0.0,5,20239
0.0,5,20240
0.0,5,20241
0.0,5,20242
0.0,5,20243
0.0,5,20244
0.0,5,20245
0.0,5,20246
0.0,5,20247
0.0,5,20248
0.0,5,20249
0.0,5,20250
0.0,5,20251
0.0,5,20252
0.0,5,20253
0.0,5,20254
0.0,5,20255
0.0,5,20256
0.0,5,20257
0.0,5,20258
0.0,5,20259
0.0,5,20260
0.0,5,20261
0.0,5,20262
0.0,5,20263
0.0,5,20264
0.0,5,20265
0.0,5,20266
0.0,5,20267
0.0,5,20268
0.0,5,20269
0.0,5,20270
0.0,5,20271
0.0,5,20272
0.0,5,20273
0.0,5,20274
0.0,5,20275
0.0,5,20276
0.0,5,20277
0.0,5,20278
0.0,5,20279
0.0,5,20280
0.0,5,20281
0.0,5,20282
0.0,5,20283
0.0,5,20284
0.0,5,20285
0.0,5,20286
0.0,5,20287
0.0,5,20288
0.0,5,20289
0.0,5,20290
0.0,5,20291
0.0,5,20292
0.0,5,20293
0.0,5,20294
0.0,5,20295
0.0,5,20296
0.0,5,20297
0.0,5,20298
0.0,5,20299
0.0,5,20300
0.0,5,20301
0.0,5,20302
0.0,5,20303
0.0,5,20304
0.0,5,20305
0.0,5,20306
0.0,5,20307
0.0,5,20308
0.0,5,20309
0.0,5,20310
0.0,5,20311
0.0,5,20312
0.0,5,20313
0.0,5,20314
0.0,5,20315
0.0,5,20316
0.0,5,20317
0.0,5,20318
0.0,5,20319
0.0,5,20320
0.0,5,20321
0.0,5,20322
0.0,5,20323
0.0,5,20324
0.0,5,20325
0.0,5,20326
0.0,5,20327
0.0,5,20328
0.0,5,20329
0.0,5,20330
0.0,5,20331
0.0,5,20332
0.0,5,20333
0.0,5,20334
0.0,5,20335
0.0,5,20336
0.0,5,20337
0.0,5,20338
0.0,5,20339
0.0,5,20340
5988.628487138179,5,20341
0.0,5,20342
0.0,5,20343
0.0,5,20344
0.0,5,20345
0.0,5,20346
0.0,5,20347
0.0,5,20348
0.0,5,20349
0.0,5,20350
0.0,5,20351
0.0,5,20352
0.0,5,20353
0.0,5,20354
0.0,5,20355
0.0,5,20356
0.0,5,20357
0.0,5,20358
0.0,5,20359
0.0,5,20360
0.0,5,20361
0.0,5,20362
0.0,5,20363
0.0,5,20364
0.0,5,20365
0.0,5,20366
0.0,5,20367
0.0,5,20368
0.0,5,20369
0.0,5,20370
0.0,5,20371
0.0,5,20372
0.0,5,20373
0.0,5,20374
0.0,5,20375
0.0,5,20376
0.0,5,20377
0.0,5,20378
0.0,5,20379
0.0,5,20380
0.0,5,20381
0.0,5,20382
0.0,5,20383
0.0,5,20384
0.0,5,20385
0.0,5,20386
0.0,5,20387
0.0,5,20388
0.0,5,20389
0.0,5,20390
0.0,5,20391
0.0,5,20392
0.0,5,20393
0.0,5,20394
0.0,5,20395
0.0,5,20396
0.0,5,20397
0.0,5,20398
0.0,5,20399
0.0,5,20400
0.0,5,20401
0.0,5,20402
0.0,5,20403
0.0,5,20404
0.0,5,20405
0.0,5,20406
0.0,5,20407
0.0,5,20408
0.0,5,20409
0.0,5,20410
0.0,5,20411
0.0,5,20412
0.0,5,20413
0.0,6,20414
0.0,6,20415
0.0,6,20416
0.0,6,20417
0.0,6,20418
0.0,6,20419
0.0,6,20420
0.0,6,20421
0.0,6,20422
0.0,6,20423
0.0,6,20424
0.0,6,20425
0.0,6,20426
0.0,6,20427
0.0,6,20428
0.0,6,20429
0.0,6,20430
0.0,6,20431
0.0,6,20432
0.0,6,20433
0.0,6,20434
0.0,6,20435
0.0,6,20436
0.0,6,20437
0.0,6,20438
0.0,6,20439
0.0,6,20440
0.0,6,20441
0.0,6,20442
0.0,6,20443
19.091918446773892,6,20444
0.0,6,20445
0.0,6,20446
0.0,6,20447
2.7182334704078497,6,20448
0.0,6,20449
0.0,6,20450
4667.049192642794,6,20451
0.0,6,20452
0.0,6,20453
0.0,6,20454
0.0,6,20455
0.0,6,20456
0.0,6,20457
0.0,6,20458
0.0,6,20459
0.0,6,20460
0.0,6,20461
0.0,6,20462
0.0,6,20463
0.0,6,20464
0.0,6,20465
0.0,6,20466
0.0,6,20467
0.0,6,20468
0.0,6,20469
0.0,6,20470
0.0,6,20471
0.0,6,20472
0.0,6,20473
0.0,6,20474
0.0,6,20475
0.0,6,20476
0.0,6,20477
0.0,6,20478
0.0,6,20479
0.0,6,20480
0.0,6,20481
0.0,6,20482
0.0,6,20483
0.0,6,20484
0.0,6,20485
0.0,6,20486
0.0,6,20487
0.0,6,20488
0.0,6,20489
0.0,6,20490
0.0,6,20491
0.0,6,20492
0.0,6,20493
0.0,6,20494
0.0,6,20495
0.0,6,20496
0.0,6,20497
0.0,6,20498
0.0,6,20499
0.0,6,20500
4378.373799962687,6,20501
0.0,6,20502
0.0,6,20503
0.0,6,20504
0.0,6,20505
0.0,6,20506
0.0,6,20507
0.0,6,20508
0.0,6,20509
0.0,6,20510
0.0,6,20511
0.0,6,20512
0.0,6,20513
0.0,6,20514
0.0,6,20515
0.0,6,20516
0.0,6,20517
0.0,6,20518
0.0,6,20519
0.0,6,20520
0.0,6,20521
0.0,6,20522
0.0,6,20523
0.0,6,20524
0.0,6,20525
0.0,6,20526
0.0,6,20527
0.0,6,20528
0.0,6,20529
0.0,6,20530
0.0,6,20531
0.0,6,20532
0.0,6,20533
0.0,6,20534
0.0,6,20535
0.0,6,20536
0.0,6,20537
0.0,6,20538
0.0,6,20539
0.0,6,20540
0.0,6,20541
0.0,6,20542
19356.59941116691,6,20543
6917.48758947362,6,20544
0.0,6,20545
0.0,6,20546
0.0,6,20547
0.0,6,20548
0.0,6,20549
0.0,6,20550
0.0,6,20551
0.0,6,20552
0.0,6,20553
0.0,6,20554
0.0,6,20555
0.0,6,20556
0.0,6,20557
8604.105284560703,6,20558
332.07523715686403,6,20559
882.6278100145034,6,20560
0.0,6,20561
0.0,6,20562
0.0,6,20563
0.0,6,20564
0.0,6,20565
0.0,6,20566
0.0,6,20567
0.0,6,20568
0.0,6,20569
0.0,6,20570
0.0,6,20571
0.0,6,20572
0.0,6,20573
0.0,6,20574
0.0,6,20575
0.0,6,20576
0.0,6,20577
0.0,6,20578
0.0,6,20579
2633.500802447638,6,20580
0.0,6,20581
0.0,6,20582
0.0,6,20583
0.0,6,20584
0.0,6,20585
0.0,6,20586
0.0,6,20587
